division,grupo,clase,subclase,articulo,monto,porcentaje
"PROPIEDADES, COMBUSTIBLES, AGUA Y ELECTRICIDAD",SUMINISTRO DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA,Saneamiento,Saneamiento,"Destapaciones de cañerías, limpieza de pozo ciego y cámara séptica",698948.115,5e-05
"PROPIEDADES, COMBUSTIBLES, AGUA Y ELECTRICIDAD",SUMINISTRO DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA,Saneamiento,Saneamiento,Limpieza y desinfección de tanques de agua,111461.3,8e-06
"PROPIEDADES, COMBUSTIBLES, AGUA Y ELECTRICIDAD",SUMINISTRO DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA,Saneamiento,Saneamiento,Recolección de residuos,5627810.65,0.0004
"PROPIEDADES, COMBUSTIBLES, AGUA Y ELECTRICIDAD",SUMINISTRO DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA,"Suministro de agua, cloacas y desagües pluviales",Suministro de agua,Agua corriente,101332974.3625,0.007201
"PROPIEDADES, COMBUSTIBLES, AGUA Y ELECTRICIDAD",SUMINISTRO DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA,"Suministro de agua, cloacas y desagües pluviales",Suministro de agua,Otros sistemas de aprovisionamiento de agua,679287.1,4.8e-05
"PROPIEDADES, COMBUSTIBLES, AGUA Y ELECTRICIDAD",SUMINISTRO DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA,"Suministro de agua, cloacas y desagües pluviales",Suministro de cloacas y desagües pluviales,Cloacas y desagües pluviales,2428382.9925,0.000173
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,Alquiler de aparatos y accesorios ortopédicos y terapéuticos,1343790.34463,9.5e-05
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,Anteojos,21170902.51251,0.001504
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,Anticonceptivos mecánicos,181503.82754,1.3e-05
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,Aparatos y accesorios ortopédicos y terapéuticos,4218187.96882,0.0003
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,"Equipo p/nebulización, oxígeno, vaporización",1762799.31162,0.000125
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,Lentes de contacto,3170054.16065,0.000225
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,Otras prótesis,2645452.21928,0.000188
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,Prótesis dentaria,8360236.16667,0.000594
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Artefactos y equipos terapéuticos y sus reparaciones,Artefactos y equipos terapéuticos y sus reparaciones,"Reparaciones de anteojos, aparatos ortopédicos, nebulizadores",948119.981,6.7e-05
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,"Alcohol, agua oxigenada, antisépticos, desinfectantes",5930267.299,0.000421
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Algodón,5163211.412,0.000367
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Gasas y vendas,2801636.233,0.000199
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,"Jeringas, agujas",877193.98,6.2e-05
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Limpieza de lentes de contactos,1705520.782,0.000121
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Otros elementos para primeros auxilios,2770090.917,0.000197
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Preservativos,316050.301,2.2e-05
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,"Tela adhesiva, curitas",2808618.874,0.0002
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Otros productos médicos,Elementos para los primeros auxilios y otros productos médicos,Termómetro,912167.084,6.5e-05
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Alergia,25241013.244,0.001794
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Alimentos para lactantes,3997209.179,0.000284
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Antibióticos y antisépticos,39726549.32,0.002823
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Anticonceptivos,6999913.197,0.000497
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Antiinflamatorios,22131351.327,0.001573
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Cardíacos,39255136.622,0.002789
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Dermatológicos,15466977.493,0.001099
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Diabetes,16178495.827,0.00115
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Diarrea,1468232.076,0.000104
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Digestivos,26665176.469,0.001895
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Fiebre o dolor,68117068.1520001,0.00484
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Homeopáticos y hierbas medicinales,2142830.61,0.000152
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Nervios,40788394.502,0.002898
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Oncológicos,2300065.313,0.000163
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Otros medicamentos,116689544.362,0.008292
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Presión,62630845.4699999,0.00445
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Productos dietéticos,1381840.948,9.8e-05
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Tiroides y hormonas,8937930.12,0.000635
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Tos,7686701.844,0.000546
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Vacunas y sueros,5729617.259,0.000407
SALUD,"PRODUCTOS MEDICINALES, ARTEFACTOS Y EQUIPOS PARA LA SALUD",Productos farmacéuticos,Productos farmacéuticos,Vitaminas o tónicos,17612575.583,0.001252
SALUD,SEGUROS MEDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Compra de chequeras y ordenes de consulta,7000190.82,0.000497
SALUD,SEGUROS MEDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Cuota adicional por la obra social obligatoria,19087210.37,0.001356
SALUD,SEGUROS MEDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Cuota de emergencia médica,13741337.68,0.000976
SALUD,SEGUROS MEDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Cuota mensual de afiliación voluntaria a un sistema de salud,215775907.52,0.015333
SALUD,SEGUROS MEDICOS,Seguros relacionados con la salud,Seguros relacionados con la salud,Otros gastos,2028107.94,0.000144
SALUD,SERVICIOS PARA LA SALUD,"Cirugía, partos e internaciones","Cirugía, partos e internaciones",Cirugía con internación,15061466.66616,0.00107
SALUD,SERVICIOS PARA LA SALUD,"Cirugía, partos e internaciones","Cirugía, partos e internaciones",Cirugía sin internación,4487020.78323,0.000319
SALUD,SERVICIOS PARA LA SALUD,"Cirugía, partos e internaciones","Cirugía, partos e internaciones",Internación,2877976.03954,0.000205
SALUD,SERVICIOS PARA LA SALUD,"Cirugía, partos e internaciones","Cirugía, partos e internaciones","Internación diurna (incluye análisis, radiografía y otros estudios)",537461.23482,3.8e-05
SALUD,SERVICIOS PARA LA SALUD,"Cirugía, partos e internaciones","Cirugía, partos e internaciones",Parto,1289333.69823,9.2e-05
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,"Análisis de laboratorio complejos (estudio hormonal, anticuerpos, radioinmunoensayos, etc..)",3676614.1,0.000261
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,"Análisis de laboratorio comunes (sangre, orina, materia fecal, etc..)",9300115.2,0.000661
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,"Aplicación de inyecciones, presión arterial",1454893.42,0.000103
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Diálisis,14376,1e-06
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Enfermera,3911967,0.000278
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,"Estudios radiológicos complejos (ecografía, tomografía, centellograma, densitometria ósea, resonancia magnética, ecodoppler, endoscopia, biopsia, etc..)",10212056.4,0.000726
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,"Estudios radiológicos comunes (radiografía simple sin contraste, electrocardiograma, encefalograma, etc..)",3521465.5,0.00025
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Fisioterapia y kinesiología,5406526,0.000384
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Fonoaudiología,1581642.5,0.000112
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Otros servicios y/o tratamientos para la salud,6720074.1,0.000478
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Psicología,29252179.7,0.002079
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Psicopedagogía,1486772,0.000106
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Traslado en ambulancia,164638,1.2e-05
SALUD,SERVICIOS PARA LA SALUD,Servicios auxiliares para pacientes externos,Servicios auxiliares para pacientes externos,Tratamientos oncológicos,649809,4.6e-05
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,Consulta cardiología,2615448.05,0.000186
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,Consulta clínica general,11513916.75,0.000818
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,Consulta gastroenterología,1277815.75,9.1e-05
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,"Consulta ginecología, obstetricia",3808093.8,0.000271
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,"Consulta nariz, garganta y oído",1390791,9.9e-05
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,Consulta oftalmología,3517811,0.00025
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,Consulta pediatría,4450688.1,0.000316
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,Consulta psiquiatría,2521788,0.000179
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,"Consulta traumatología, reumatología",2880992.55,0.000205
SALUD,SERVICIOS PARA LA SALUD,Servicios médicos para pacientes externos,Consultas médicas,Otras consultas médicas,9914437.55,0.000704
SALUD,SERVICIOS PARA LA SALUD,Servicios y tratamientos odontológicos,Servicios odontológicos,Consulta odontológica,9267293.2,0.000659
SALUD,SERVICIOS PARA LA SALUD,Servicios y tratamientos odontológicos,Servicios odontológicos,Consulta odontológica: extracción,2974637.4,0.000211
SALUD,SERVICIOS PARA LA SALUD,Servicios y tratamientos odontológicos,Servicios odontológicos,Consulta odontológica: obturación (arreglo de caries),12641036.5,0.000898
SALUD,SERVICIOS PARA LA SALUD,Servicios y tratamientos odontológicos,Servicios odontológicos,Ortodoncia,14883960,0.001058
SALUD,SERVICIOS PARA LA SALUD,Servicios y tratamientos odontológicos,Servicios odontológicos,Otras consultas odontológicas,14909009,0.001059
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Equipos  de teléfono y de fax,Equipos de teléfono y de fax,Equipos fijos de teléfono y de fax,2001922.85,0.000142
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Equipos  de teléfono y de fax,Equipos de teléfono y de fax,Equipos móviles de teléfono,10656217.26,0.000757
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Equipos  de teléfono y de fax,Equipos de teléfono y de fax,Reparación de equipos y accesorios telefónicos y de fax,411833.38,2.9e-05
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios postales,Correo,"Estampilla postal, envío de cartas, postales",1553948.62,0.00011
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios postales,Correo,Otros servicios postales,850544.515,6e-05
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios postales,Correo,"Telegrama, telex",18885.6,1e-06
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Otros servicios telefónicos,"Conexión a internet desde locutorios, cabinas, etc..",23278446.417,0.001654
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Otros servicios telefónicos,Servicio de conexión a internet desde el hogar,20123375.515,0.00143
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Otros servicios telefónicos,"Servicio de radiomensaje, radiollamada",142436.04,1e-05
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Otros servicios telefónicos,"Tarjetas telefónicas, llamadas de locutorio o teléfono público, envío de fax y recepción",47552064.667,0.003379
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Servicio de telefonía móvil,Servicio de teléfono celular o móvil,105766970.365,0.007516
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Servicio de telefonía móvil,Tarjetas para telefonía celular o móvil,61514905.6,0.004371
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Servicio de teléfono fijo,"Instalaciones de telefonía fija, habilitaciones, etc..",1060948.59,7.5e-05
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Servicio de teléfono fijo,Servicio de teléfono fijo en el hogar,266700622.0625,0.018951
TRANSPORTE Y COMUNICACIONES,COMUNICACIONES,Servicios telefónico y de fax (incluye instalación),Servicio de teléfono fijo,Tarjetas para teléfono fijo en el hogar,7975699.26,0.000567
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,"Cambio y/o compra de aceite, lubricantes",24217407.54,0.001721
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,Gas natural comprimido,88134967.3719999,0.006263
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,Gas oil,128000780.362,0.009095
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,Nafta común,65441847.232,0.00465
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,Nafta con mínimo plomo,3553773.614,0.000253
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,Nafta especial,244629438.831,0.017383
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,Nafta sin plomo,44423764.4,0.003157
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Combustibles y lubricantes para vehículos de uso del hogar,Otros gastos en combustibles,5909073.76,0.00042
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Compra-venta de vehículos,Compra de  automóvil,473211175.17472,0.033625
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Compra-venta de vehículos,Compra de bicicleta para adulto,5235947.60355,0.000372
TRANSPORTE Y COMUNICACIONES,TRANSPORTE,Transporte privado,Compra-venta de vehículos,Compra de camioneta o combi,88627442.36163,0.006298
